date,total_visits,total_revenue,year,month,day_of_week,day_of_year,is_weekend,lag_1,lag_3,lag_7,lag_14,lag_30,rolling_mean_7,rolling_std_7,rolling_sum_7,rolling_mean_14,rolling_std_14,rolling_sum_14,rolling_mean_30,rolling_std_30,rolling_sum_30
2022-11-23,8,17521.13,2022,11,2,327,0,29.0,6.0,16.0,22.0,17.0,16.285714285714285,9.995236960911036,114.0,16.285714285714285,8.407218248702662,228.0,16.666666666666668,7.198339527559337,500.0
2022-11-24,21,48528.62,2022,11,3,328,0,8.0,21.0,23.0,23.0,15.0,16.0,9.797958971132722,112.0,16.142857142857142,8.300668581572166,226.0,16.866666666666667,7.233701457871303,506.0
2022-11-25,18,35555.26,2022,11,4,329,0,21.0,29.0,23.0,23.0,27.0,15.285714285714286,9.375753937938118,107.0,15.785714285714286,8.087773977559479,221.0,16.566666666666666,6.981173369083137,497.0
2022-11-26,6,21333.46,2022,11,5,330,1,18.0,8.0,4.0,4.0,19.0,15.571428571428571,8.997354108424384,109.0,15.928571428571429,7.878542287214618,223.0,16.133333333333333,7.224161248693621,484.0
2022-11-27,2,2771.2,2022,11,6,331,1,6.0,21.0,6.0,9.0,20.0,15.0,9.797958971132724,105.0,15.428571428571429,8.545932777231949,216.0,15.533333333333333,7.628139074972777,466.0
2022-11-28,10,18335.989999999998,2022,11,0,332,0,2.0,18.0,21.0,21.0,7.0,13.428571428571429,9.554355775546286,94.0,14.642857142857142,8.499838395361001,205.0,15.633333333333333,7.531466557434032,469.0
2022-11-29,16,25865.85,2022,11,1,333,0,10.0,6.0,29.0,18.0,12.0,11.571428571428571,6.924765768773805,81.0,14.5,8.4557672626439,203.0,15.766666666666667,7.500268194438507,473.0
2022-11-30,19,50520.65,2022,11,2,334,0,16.0,2.0,8.0,16.0,20.0,13.142857142857142,7.22100111777152,92.0,14.714285714285714,8.534352045420036,206.0,15.733333333333333,7.483007570412494,472.0
2022-12-01,26,56754.42,2022,12,3,335,0,19.0,10.0,21.0,23.0,20.0,13.857142857142858,8.295150620062552,97.0,14.928571428571429,8.7921668434009,209.0,15.933333333333334,7.678601405218923,478.0
2022-12-02,16,40149.97,2022,12,4,336,0,26.0,16.0,18.0,23.0,16.0,13.571428571428571,8.162049229148767,95.0,14.428571428571429,8.491754242198159,202.0,15.933333333333334,7.678601405218923,478.0
2022-12-03,14,26394.239999999998,2022,12,5,337,1,16.0,19.0,6.0,4.0,19.0,14.714285714285714,7.454624643228446,103.0,15.142857142857142,7.9503956636630075,212.0,15.766666666666667,7.66399253713073,473.0
2022-12-04,5,10871.9,2022,12,6,338,1,14.0,26.0,2.0,6.0,9.0,15.142857142857142,6.644009116704867,106.0,15.071428571428571,8.04281127385279,211.0,15.633333333333333,7.819001317891915,469.0
2022-12-05,19,38929.25,2022,12,0,339,0,5.0,16.0,10.0,21.0,13.0,16.428571428571427,6.347102826149457,115.0,14.928571428571429,7.946593713557525,209.0,15.833333333333334,7.8260543338761535,475.0
2022-12-06,23,53978.98,2022,12,1,340,0,19.0,14.0,16.0,29.0,6.0,17.428571428571427,6.803360514166095,122.0,14.5,7.261595501731665,203.0,16.4,7.7040070182945195,492.0
2022-12-07,17,32027.06,2022,12,2,341,0,23.0,5.0,19.0,8.0,22.0,17.142857142857142,6.768273325562724,120.0,15.142857142857142,7.0367949747369964,212.0,16.233333333333334,7.632432311426411,487.0
2022-12-08,22,39898.2,2022,12,3,342,0,17.0,19.0,26.0,21.0,25.0,16.571428571428573,6.023762469230873,116.0,15.214285714285714,7.105561975594283,213.0,16.133333333333333,7.532611093442806,484.0
2022-12-09,14,35812.21,2022,12,4,343,0,22.0,23.0,16.0,18.0,22.0,16.285714285714285,6.102302453836208,114.0,14.928571428571429,7.065237605175268,209.0,15.866666666666667,7.459006744144661,476.0
2022-12-10,8,22445.72,2022,12,5,344,1,14.0,17.0,14.0,6.0,23.0,15.428571428571429,6.852180744287265,108.0,15.071428571428571,6.88883473136381,211.0,15.366666666666667,7.467092557640349,461.0
2022-12-11,9,25161.25,2022,12,6,345,1,8.0,22.0,5.0,2.0,23.0,16.0,5.944184833375685,112.0,15.571428571428571,6.072818199083621,218.0,14.9,7.4108494557083295,447.0
2022-12-12,19,36279.21,2022,12,0,346,0,9.0,14.0,19.0,10.0,4.0,16.0,5.944184833375685,112.0,16.214285714285715,5.911898971612238,227.0,15.4,7.151561199221256,462.0
2022-12-13,26,58335.28,2022,12,1,347,0,19.0,8.0,23.0,16.0,9.0,16.428571428571427,6.60447178955651,115.0,16.928571428571427,6.462486848244773,237.0,15.966666666666667,7.298952845694942,479.0
2022-12-14,16,31719.14,2022,12,2,348,0,26.0,9.0,17.0,19.0,21.0,16.285714285714285,6.600865744084539,114.0,16.714285714285715,6.438210112333229,234.0,15.8,7.2368787327896795,474.0
2022-12-15,20,48512.75,2022,12,3,349,0,16.0,19.0,22.0,26.0,18.0,16.0,6.350852961085898,112.0,16.285714285714285,5.954036399834136,228.0,15.866666666666667,7.266993560083769,476.0
2022-12-16,24,62650.15,2022,12,4,350,0,20.0,26.0,14.0,16.0,16.0,17.428571428571427,6.9247657687737725,122.0,16.857142857142858,6.298438669252093,236.0,16.133333333333333,7.417283327069496,484.0
2022-12-17,4,21289.82,2022,12,5,351,1,24.0,16.0,8.0,14.0,23.0,16.857142857142858,7.925245977856076,118.0,16.142857142857142,7.156031806021518,226.0,15.5,7.619168205121287,465.0
2022-12-18,11,30489.22,2022,12,6,352,1,4.0,20.0,9.0,5.0,23.0,17.142857142857142,7.625146368618587,120.0,16.571428571428573,6.595036428595819,232.0,15.1,7.52627581119686,453.0
2022-12-19,10,21151.23,2022,12,0,353,0,11.0,24.0,19.0,19.0,4.0,15.857142857142858,8.008923594519885,111.0,15.928571428571429,6.776251354368638,223.0,15.3,7.297377894691429,459.0
2022-12-20,18,47423.05,2022,12,1,354,0,10.0,4.0,26.0,23.0,6.0,14.714285714285714,6.79985994253525,103.0,15.571428571428571,6.501056549803012,218.0,15.7,7.096137851944057,471.0
2022-12-21,20,31813.8,2022,12,2,355,0,18.0,11.0,16.0,17.0,21.0,15.285714285714286,7.087883692477993,107.0,15.785714285714286,6.600449535140348,221.0,15.666666666666666,7.072693157895883,470.0
2022-12-22,20,40080.74,2022,12,3,356,0,20.0,10.0,20.0,22.0,29.0,15.285714285714286,7.087883692477993,107.0,15.642857142857142,6.47607600631438,219.0,15.366666666666667,6.66686781305747,461.0
2022-12-23,25,54161.76,2022,12,4,357,0,20.0,18.0,24.0,14.0,8.0,15.428571428571429,7.2997064520235675,108.0,16.428571428571427,6.913913349341181,230.0,15.933333333333334,6.741192636390069,478.0
2022-12-24,5,11561.77,2022,12,5,358,1,25.0,20.0,4.0,8.0,21.0,15.571428571428571,7.044078904941924,109.0,16.214285714285715,7.234304723687358,227.0,15.4,6.956019472122819,462.0
2022-12-25,11,28477.45,2022,12,6,359,1,5.0,20.0,11.0,9.0,18.0,15.571428571428571,7.044078904941924,109.0,16.357142857142858,7.09937313437597,229.0,15.166666666666666,6.983148846766194,455.0
2022-12-26,33,74163.33,2022,12,0,360,0,11.0,25.0,10.0,19.0,6.0,18.857142857142858,9.081640296564848,132.0,17.357142857142858,8.372180516054764,243.0,16.066666666666666,7.483007570412496,482.0
2022-12-27,16,41463.1,2022,12,1,361,0,33.0,5.0,18.0,26.0,2.0,18.571428571428573,9.144345117013444,130.0,16.642857142857142,7.996221635220026,233.0,16.533333333333335,6.996222297553288,496.0
2022-12-28,28,64427.78,2022,12,2,362,0,16.0,11.0,20.0,16.0,10.0,19.714285714285715,9.827076298239904,138.0,17.5,8.546254240219042,245.0,17.133333333333333,7.185873754053551,514.0
2022-12-29,24,55586.81,2022,12,3,363,0,28.0,33.0,20.0,20.0,16.0,20.285714285714285,9.961831921795063,142.0,17.785714285714285,8.70171133856902,249.0,17.4,7.2900499028612415,522.0
2022-12-30,23,63286.15,2022,12,4,364,0,24.0,16.0,25.0,24.0,19.0,20.0,9.831920802501745,140.0,17.714285714285715,8.65073204042093,248.0,17.533333333333335,7.356598414341058,526.0
2022-12-31,10,20639.5,2022,12,5,365,1,23.0,28.0,5.0,4.0,26.0,20.714285714285715,8.673989580239018,145.0,18.142857142857142,8.046567761925154,254.0,17.0,7.301393348367588,510.0
2023-01-01,6,7571.7,2023,1,6,1,1,10.0,24.0,11.0,11.0,16.0,20.0,9.746794344808958,140.0,17.785714285714285,8.4869000540523,249.0,16.666666666666668,7.571877794400379,500.0
2023-01-02,16,49981.26,2023,1,0,2,0,6.0,23.0,33.0,10.0,14.0,17.571428571428573,7.913219801006896,123.0,18.214285714285715,8.210486460136716,255.0,16.733333333333334,7.55637813867946,502.0
2023-01-03,11,20928.37,2023,1,1,3,0,16.0,10.0,16.0,18.0,5.0,16.857142857142858,8.295150620062536,118.0,17.714285714285715,8.434622525214603,248.0,16.933333333333334,7.310518323684017,508.0
2023-01-04,11,24786.88,2023,1,2,4,0,11.0,6.0,28.0,20.0,19.0,14.428571428571429,6.8521807442872635,101.0,17.071428571428573,8.588581737617492,239.0,16.666666666666668,7.378128598038638,500.0
2023-01-05,15,50003.48,2023,1,3,5,0,11.0,16.0,24.0,20.0,23.0,13.142857142857142,5.459809869356632,92.0,16.714285714285715,8.561349385272377,234.0,16.4,7.285318254473561,492.0
2023-01-06,3,7779.44,2023,1,4,6,0,15.0,11.0,23.0,25.0,17.0,10.285714285714286,4.608480795022984,72.0,15.142857142857142,8.934437633347507,212.0,15.933333333333334,7.683090853131399,478.0
2023-01-07,3,15038.54,2023,1,5,7,1,3.0,11.0,10.0,5.0,22.0,9.285714285714286,5.376314900074436,65.0,15.0,9.123089894918804,210.0,15.3,7.944418990929941,459.0
2023-01-08,6,13229.47,2023,1,6,8,1,3.0,15.0,6.0,11.0,14.0,9.285714285714286,5.376314900074436,65.0,14.642857142857142,9.38580878738785,205.0,15.033333333333333,8.121845099242655,451.0
2023-01-09,25,49484.840000000004,2023,1,0,9,0,6.0,3.0,16.0,33.0,8.0,10.571428571428571,7.785823502947395,74.0,14.071428571428571,8.370867850553427,197.0,15.6,8.206809619939474,468.0
2023-01-10,21,42145.54,2023,1,1,10,0,25.0,3.0,11.0,16.0,9.0,12.0,8.736894948054124,84.0,14.428571428571429,8.563916121766942,202.0,16.0,8.16637344066593,480.0
2023-01-11,16,30417.91,2023,1,2,11,0,21.0,6.0,11.0,28.0,19.0,12.714285714285714,8.845230083954602,89.0,13.571428571428571,7.653197277702238,190.0,15.9,8.146715013871633,477.0
2023-01-12,20,41575.29,2023,1,3,12,0,16.0,25.0,15.0,24.0,26.0,13.428571428571429,9.253056123197776,94.0,13.285714285714286,7.3004591154737435,186.0,15.7,7.961762064544121,471.0
2023-01-13,20,39469.65,2023,1,4,13,0,20.0,21.0,3.0,23.0,16.0,15.857142857142858,8.23465383665421,111.0,13.071428571428571,7.0324991259184895,183.0,15.833333333333334,8.000359187338834,475.0
2023-01-14,9,19001.760000000002,2023,1,5,14,1,20.0,16.0,3.0,10.0,20.0,16.714285714285715,6.872997543873799,117.0,13.0,7.0710678118655,182.0,15.466666666666667,8.054698065076076,464.0
2023-01-15,7,17323.25,2023,1,6,15,1,9.0,20.0,6.0,6.0,24.0,16.857142857142858,6.618876325292975,118.0,13.071428571428571,6.999607524319193,183.0,14.9,8.03161855118407,447.0
2023-01-16,28,58976.17,2023,1,0,16,0,7.0,20.0,25.0,16.0,4.0,17.285714285714285,7.296444013222827,121.0,13.928571428571429,8.042811273852791,195.0,15.7,8.103426265560723,471.0
2023-01-17,16,55355.08,2023,1,1,17,0,28.0,9.0,21.0,11.0,11.0,16.571428571428573,7.1147064323869085,116.0,14.285714285714286,8.013724491132734,200.0,15.866666666666667,8.054698065076078,476.0
2023-01-18,22,57703.79,2023,1,2,18,0,16.0,7.0,16.0,11.0,10.0,17.428571428571427,7.390470053998433,122.0,15.071428571428571,8.203791672281676,211.0,16.266666666666666,8.051272477425371,488.0
2023-01-19,20,65529.99,2023,1,3,19,0,22.0,28.0,20.0,15.0,18.0,17.428571428571427,7.390470053998433,122.0,15.428571428571429,8.308608008142365,216.0,16.333333333333332,8.074366990597513,490.0
2023-01-20,21,40631.61,2023,1,4,20,0,20.0,16.0,20.0,3.0,20.0,17.571428571428573,7.457817885886434,123.0,16.714285714285715,7.599884325319838,234.0,16.366666666666667,8.092070760652213,491.0
2023-01-21,6,12312.58,2023,1,5,21,1,21.0,22.0,9.0,3.0,20.0,17.142857142857142,8.09173593712687,120.0,16.928571428571427,7.216053531635486,237.0,15.9,8.27688930406371,477.0
2023-01-22,4,9373.46,2023,1,6,22,1,6.0,20.0,7.0,6.0,25.0,16.714285714285715,8.769536014223439,117.0,16.785714285714285,7.464568321060543,235.0,15.2,8.368248694135266,456.0
2023-01-23,20,55815.16,2023,1,0,23,0,4.0,21.0,28.0,25.0,5.0,15.571428571428571,7.480132415430963,109.0,16.428571428571427,7.154496012076153,230.0,15.7,8.183878180237386,471.0
2023-01-24,14,27563.52,2023,1,1,24,0,20.0,6.0,16.0,21.0,11.0,15.285714285714286,7.499206307209807,107.0,15.928571428571429,7.054341660547543,223.0,15.8,8.142692937589024,474.0
2023-01-25,28,62333.54,2023,1,2,25,0,14.0,4.0,22.0,16.0,33.0,16.142857142857142,8.649249898663113,113.0,16.785714285714285,7.757661933941121,235.0,15.633333333333333,7.823410198017029,469.0
2023-01-26,17,41407.47,2023,1,3,26,0,28.0,20.0,20.0,20.0,16.0,15.714285714285714,8.499299691038981,110.0,16.571428571428573,7.703288865196458,232.0,15.666666666666666,7.827155793523726,470.0
2023-01-27,27,63628.24,2023,1,4,27,0,17.0,14.0,21.0,20.0,28.0,16.571428571428573,9.3782930724296,116.0,17.071428571428573,8.156774303176926,239.0,15.633333333333333,7.77477500875631,469.0
2023-01-28,7,15206.0,2023,1,5,28,1,27.0,28.0,6.0,9.0,24.0,16.714285714285715,9.196272536817762,117.0,16.928571428571427,8.324794159749429,237.0,15.066666666666666,7.763456985635722,452.0
2023-01-29,9,22419.32,2023,1,6,29,1,7.0,17.0,4.0,7.0,23.0,17.428571428571427,8.18244345855081,122.0,17.071428571428573,8.156774303176928,239.0,14.6,7.690567442406758,438.0
2023-01-30,14,37256.71,2023,1,0,30,0,9.0,27.0,20.0,28.0,10.0,16.571428571428573,8.182443458550814,116.0,16.071428571428573,7.549470543985578,225.0,14.733333333333333,7.642590882828859,442.0
2023-01-31,19,43544.4,2023,1,1,31,0,14.0,7.0,14.0,16.0,6.0,17.285714285714285,8.138678961483569,121.0,16.285714285714285,7.589755964745903,228.0,15.166666666666666,7.497509164926771,455.0
2023-02-01,19,45090.909999999996,2023,2,2,32,0,19.0,9.0,28.0,22.0,16.0,16.0,6.757711644237771,112.0,16.071428571428573,7.457203906954034,225.0,15.266666666666667,7.52894796576948,458.0
2023-02-02,16,53636.93,2023,2,3,33,0,19.0,14.0,17.0,20.0,11.0,15.857142857142858,6.74360367134595,111.0,15.785714285714286,7.371239029848729,221.0,15.433333333333334,7.486462878875554,463.0
2023-02-03,21,51771.869999999995,2023,2,4,34,0,16.0,19.0,27.0,21.0,11.0,15.0,5.322906474223785,105.0,15.785714285714286,7.371239029848729,221.0,15.766666666666667,7.504864322940636,473.0
2023-02-04,5,9365.119999999999,2023,2,5,35,1,21.0,19.0,7.0,6.0,15.0,14.714285714285714,5.851332774513462,103.0,15.714285714285714,7.477438593000166,220.0,15.433333333333334,7.757902904217377,463.0
2023-02-05,9,26850.4,2023,2,6,36,1,5.0,16.0,9.0,4.0,3.0,14.714285714285714,5.851332774513462,103.0,16.071428571428573,6.977593653030648,225.0,15.633333333333333,7.499348630718374,469.0
2023-02-06,21,47569.71,2023,2,0,37,0,9.0,21.0,14.0,20.0,3.0,15.714285714285714,6.290582530372578,110.0,16.142857142857142,7.025854920409171,226.0,16.233333333333334,7.166412719371384,487.0
2023-02-07,16,33491.6,2023,2,1,38,0,21.0,5.0,19.0,14.0,6.0,15.285714285714286,6.129553700835706,107.0,16.285714285714285,6.999215026630585,228.0,16.566666666666666,6.901690614141836,497.0
2023-02-08,20,52368.99,2023,2,2,39,0,16.0,9.0,19.0,28.0,25.0,15.428571428571429,6.241184258807063,108.0,15.714285714285714,6.25642526870237,220.0,16.4,6.749712637561346,492.0
2023-02-09,15,28140.65,2023,2,3,40,0,20.0,21.0,16.0,17.0,21.0,15.285714285714286,6.237368187365728,107.0,15.571428571428571,6.247636915904078,218.0,16.2,6.697400422088651,486.0
2023-02-10,15,27536.62,2023,2,4,41,0,15.0,16.0,21.0,27.0,16.0,14.428571428571429,5.711308748356002,101.0,14.714285714285714,5.312229307906482,206.0,16.166666666666668,6.700917761812545,485.0
2023-02-11,8,19170.43,2023,2,5,42,1,15.0,20.0,5.0,7.0,20.0,14.857142857142858,4.94734175858012,104.0,14.785714285714286,5.206188202936575,207.0,15.766666666666667,6.821281775258323,473.0
2023-02-12,5,5524.35,2023,2,6,43,1,8.0,15.0,9.0,9.0,20.0,14.285714285714286,5.879747322073353,100.0,14.5,5.639830875805822,203.0,15.266666666666667,7.046316393169107,458.0
2023-02-13,17,38923.61,2023,2,0,44,0,5.0,15.0,21.0,14.0,9.0,13.714285714285714,5.2824958026260775,96.0,14.714285714285714,5.676247018918449,206.0,15.533333333333333,6.9517218573249355,466.0
2023-02-14,10,23114.809999999998,2023,2,1,45,0,17.0,8.0,16.0,19.0,7.0,12.857142857142858,5.336308693862336,90.0,14.071428571428571,5.6631641836899735,197.0,15.633333333333333,6.8455036001911465,469.0
2023-02-15,28,60398.77,2023,2,2,46,0,10.0,5.0,20.0,19.0,28.0,14.0,7.527726527090824,98.0,14.714285714285714,6.684408626147794,206.0,15.633333333333333,6.8455036001911465,469.0
2023-02-16,18,33950.11,2023,2,3,47,0,28.0,17.0,15.0,16.0,16.0,14.428571428571429,7.678045386189192,101.0,14.857142857142858,6.735179089128791,208.0,15.7,6.858923208945189,471.0
2023-02-17,17,38338.95,2023,2,4,48,0,18.0,10.0,15.0,21.0,22.0,14.714285714285714,7.739816658342888,103.0,14.571428571428571,6.536457352823094,204.0,15.533333333333333,6.760602571253307,466.0
2023-02-18,4,8111.98,2023,2,5,49,1,17.0,28.0,8.0,5.0,20.0,14.142857142857142,8.43462252521459,99.0,14.5,6.653512663941592,203.0,15.0,7.022132498578063,450.0
2023-02-19,7,18967.87,2023,2,6,50,1,4.0,18.0,5.0,9.0,21.0,14.428571428571429,8.100558475750162,101.0,14.357142857142858,6.800533269329185,201.0,14.533333333333333,7.074643080229816,436.0
2023-02-20,22,41896.4,2023,2,0,51,0,7.0,17.0,17.0,21.0,6.0,15.142857142857142,8.571825387640057,106.0,14.428571428571429,6.880454878905878,202.0,15.066666666666666,7.011976618041022,452.0
2023-02-21,19,38528.78,2023,2,1,52,0,22.0,4.0,10.0,16.0,4.0,16.428571428571427,8.343802947040857,115.0,14.642857142857142,6.979168375156998,205.0,15.566666666666666,6.724547585517192,467.0
2023-02-22,16,25917.120000000003,2023,2,2,53,0,19.0,7.0,28.0,20.0,20.0,14.714285714285714,6.626066850308867,103.0,14.357142857142858,6.823118425979825,201.0,15.433333333333334,6.673071635871391,463.0
2023-02-23,10,17374.01,2023,2,3,54,0,16.0,22.0,18.0,15.0,14.0,13.571428571428571,6.654751256486939,95.0,14.0,6.917091429651208,196.0,15.3,6.7423008453832125,459.0
2023-02-24,16,30513.49,2023,2,4,55,0,10.0,19.0,17.0,15.0,28.0,13.428571428571429,6.579187965525419,94.0,14.071428571428571,6.9333562270684554,197.0,14.9,6.3046233719445075,447.0
2023-02-25,7,21038.12,2023,2,5,56,1,16.0,16.0,4.0,8.0,17.0,13.857142857142858,5.9281411203561385,97.0,14.0,7.005492350786162,196.0,14.566666666666666,6.45238973817711,437.0
2023-02-26,6,9758.61,2023,2,6,57,1,7.0,10.0,7.0,5.0,27.0,13.714285714285714,6.129553700835713,96.0,14.071428571428571,6.911131330233611,197.0,13.866666666666667,6.190834901821324,416.0
2023-02-27,18,43153.79,2023,2,0,58,0,6.0,16.0,22.0,17.0,7.0,13.142857142857142,5.367450401216955,92.0,14.142857142857142,6.948792289723058,198.0,14.233333333333333,6.0951271285054895,427.0
2023-02-28,18,42421.75,2023,2,1,59,0,18.0,7.0,19.0,10.0,9.0,13.0,5.196152422706655,91.0,14.714285714285714,6.910733807508585,206.0,14.533333333333333,6.0499833760577095,436.0
2023-03-01,16,32143.18,2023,3,2,60,0,18.0,6.0,16.0,28.0,14.0,13.0,5.196152422706655,91.0,13.857142857142858,5.789342235218424,194.0,14.6,6.054921053615578,438.0
2023-03-02,23,40082.409999999996,2023,3,3,61,0,16.0,18.0,10.0,18.0,19.0,14.857142857142858,6.175990377490665,104.0,14.214285714285714,6.203951240057527,199.0,14.733333333333333,6.197515260352233,442.0
2023-03-03,13,24232.95,2023,3,4,62,0,23.0,18.0,16.0,17.0,19.0,14.428571428571429,6.187545093630789,101.0,13.928571428571429,6.157725425640766,195.0,14.533333333333333,6.151721560743746,436.0
2023-03-04,10,31936.6,2023,3,5,63,1,13.0,16.0,7.0,4.0,16.0,14.857142857142858,5.669467095138422,104.0,14.357142857142858,5.596800498872205,201.0,14.333333333333334,6.199740446921573,430.0
2023-03-05,7,14611.7,2023,3,6,64,1,10.0,23.0,6.0,7.0,21.0,15.0,5.416025603090653,105.0,14.357142857142858,5.596800498872205,201.0,13.866666666666667,6.20752231839187,416.0
2023-03-06,28,65894.53,2023,3,0,65,0,7.0,13.0,18.0,22.0,5.0,16.428571428571427,7.322502824789328,115.0,14.785714285714286,6.399261633231587,207.0,14.633333333333333,6.488628425990708,439.0
2023-03-07,18,57631.49,2023,3,1,66,0,28.0,10.0,18.0,19.0,9.0,16.428571428571427,7.322502824789328,115.0,14.714285714285714,6.354024423436435,206.0,14.933333333333334,6.426954731942397,448.0
2023-03-08,9,17960.71,2023,3,2,67,0,18.0,7.0,16.0,16.0,21.0,15.428571428571429,7.84978010004406,108.0,14.214285714285714,6.518359532045722,199.0,14.533333333333333,6.409762668871937,436.0
2023-03-09,25,50317.93,2023,3,3,68,0,9.0,28.0,23.0,10.0,16.0,15.714285714285714,8.199883855158886,110.0,15.285714285714286,6.988216141131096,214.0,14.833333333333334,6.685462010874831,445.0
2023-03-10,22,46156.44,2023,3,4,69,0,25.0,18.0,13.0,16.0,20.0,17.0,8.406346808612328,119.0,15.714285714285714,7.21567280757203,220.0,14.9,6.748435323120819,447.0
2023-03-11,8,14802.81,2023,3,5,70,1,22.0,9.0,10.0,7.0,15.0,16.714285714285715,8.712333895390026,117.0,15.785714285714286,7.12718059941683,221.0,14.666666666666666,6.864869757075449,440.0
2023-03-12,7,29122.66,2023,3,6,71,1,8.0,25.0,7.0,6.0,15.0,16.714285714285715,8.712333895390026,117.0,15.857142857142858,7.025854920409168,222.0,14.4,7.005416623511083,432.0
2023-03-13,10,20738.0,2023,3,0,72,0,7.0,22.0,28.0,18.0,8.0,14.142857142857142,7.380798769522895,99.0,15.285714285714286,7.162171688580472,214.0,14.466666666666667,6.951721857324926,434.0
2023-03-14,19,33281.35,2023,3,1,73,0,10.0,8.0,18.0,18.0,5.0,14.285714285714286,7.476948702830728,100.0,15.357142857142858,7.196229171289269,215.0,14.933333333333334,6.761622603331616,448.0
2023-03-15,19,41955.97,2023,3,2,74,0,19.0,7.0,9.0,16.0,17.0,15.714285714285714,7.250615737399734,110.0,15.571428571428571,7.261217165549801,218.0,15.0,6.7924907828044,450.0
2023-03-16,17,31033.32,2023,3,3,75,0,19.0,10.0,25.0,23.0,10.0,14.571428571428571,6.07884700846971,102.0,15.142857142857142,6.959853478311221,212.0,15.233333333333333,6.734795562180624,457.0
